BRAND 28,PRODUCT 506,236,663,1.809322034
BRAND 28,PRODUCT 507,2796,3552,0.270386266
BRAND 28,PRODUCT 508,2,0,-1
BRAND 28,PRODUCT 509,174,0,-1
BRAND 29,PRODUCT 510,471,10,-0.978768577
BRAND 29,PRODUCT 511,36,39,0.083333333
BRAND 29,PRODUCT 512,440,542,0.231818182
BRAND 29,PRODUCT 513,378,15,-0.96031746
BRAND 29,PRODUCT 514,331,11,-0.966767372
BRAND 29,PRODUCT 515,670,8,-0.988059701
BRAND 29,PRODUCT 516,791,643,-0.18710493
BRAND 29,PRODUCT 517,484,374,-0.227272727
BRAND 29,PRODUCT 518,519,392,-0.244701349
BRAND 29,PRODUCT 519,562,612,0.088967972
BRAND 29,PRODUCT 520,1364,1444,0.058651026
BRAND 29,PRODUCT 521,489,600,0.226993865
BRAND 29,PRODUCT 522,27,10,-0.62962963
BRAND 29,PRODUCT 523,952,1063,0.116596639
BRAND 29,PRODUCT 524,795,533,-0.329559748
BRAND 29,PRODUCT 525,783,866,0.106002554
BRAND 29,PRODUCT 526,595,601,0.010084034
BRAND 29,PRODUCT 527,1403,1577,0.124019957
BRAND 29,PRODUCT 528,1173,834,-0.289002558
BRAND 29,PRODUCT 529,188,56,-0.70212766
BRAND 29,PRODUCT 530,323,4,-0.987616099
BRAND 29,PRODUCT 531,702,728,0.037037037
BRAND 29,PRODUCT 532,4,2,-0.5
BRAND 29,PRODUCT 533,376,284,-0.244680851
BRAND 29,PRODUCT 534,15,9,-0.4
BRAND 29,PRODUCT 535,552,522,-0.054347826
BRAND 29,PRODUCT 536,697,716,0.027259684
BRAND 29,PRODUCT 537,1237,1134,-0.083265966
BRAND 29,PRODUCT 538,706,578,-0.181303116
BRAND 29,PRODUCT 539,521,516,-0.009596929
BRAND 29,PRODUCT 540,604,728,0.205298013
BRAND 29,PRODUCT 541,519,347,-0.331406551
BRAND 29,PRODUCT 542,7,0,-1
BRAND 29,PRODUCT 543,107,0,-1
BRAND 30,PRODUCT 544,12,5,-0.583333333
BRAND 30,PRODUCT 545,2656,2291,-0.137424699
BRAND 31,PRODUCT 546,2014,2690,0.335650447
BRAND 31,PRODUCT 547,5450,4518,-0.171009174
BRAND 31,PRODUCT 548,7010,5802,-0.17232525
BRAND 31,PRODUCT 549,6674,5603,-0.160473479
BRAND 31,PRODUCT 550,4534,3714,-0.180855757
BRAND 31,PRODUCT 551,0,2256,#DIV/0!
BRAND 31,PRODUCT 552,3447,3282,-0.047867711
BRAND 31,PRODUCT 553,1961,2696,0.374808771
BRAND 31,PRODUCT 554,3019,2367,-0.215965552
BRAND 31,PRODUCT 555,0,1077,#DIV/0!
BRAND 31,PRODUCT 556,0,1904,#DIV/0!
BRAND 31,PRODUCT 557,2308,2270,-0.016464471
BRAND 31,PRODUCT 558,1412,959,-0.32082153
BRAND 31,PRODUCT 559,0,2212,#DIV/0!
BRAND 31,PRODUCT 560,2,2037,1017.5
BRAND 31,PRODUCT 561,1,3308,3307
BRAND 31,PRODUCT 562,4139,2700,-0.347668519
BRAND 31,PRODUCT 563,2,2865,1431.5
BRAND 31,PRODUCT 564,1,2418,2417
BRAND 31,PRODUCT 565,2,1483,740.5
BRAND 31,PRODUCT 566,2924,1831,-0.37380301
BRAND 31,PRODUCT 567,2,1826,912
BRAND 31,PRODUCT 568,0,3249,#DIV/0!
BRAND 31,PRODUCT 569,5131,3024,-0.410641201
BRAND 31,PRODUCT 570,3390,2147,-0.366666667
BRAND 31,PRODUCT 571,0,1044,#DIV/0!
BRAND 31,PRODUCT 572,0,811,#DIV/0!
BRAND 31,PRODUCT 573,6543,5420,-0.171633807
BRAND 31,PRODUCT 574,5794,4987,-0.139282016
BRAND 31,PRODUCT 575,1969,2384,0.210766887
BRAND 31,PRODUCT 576,7045,6346,-0.099219304
BRAND 31,PRODUCT 577,6272,5780,-0.078443878
BRAND 31,PRODUCT 578,8456,7224,-0.145695364
BRAND 31,PRODUCT 579,0,1632,#DIV/0!
BRAND 31,PRODUCT 580,4223,0,-1
BRAND 31,PRODUCT 581,5343,1,-0.999812839
BRAND 31,PRODUCT 582,2130,0,-1
BRAND 32,PRODUCT 583,88,12,-0.863636364
BRAND 32,PRODUCT 584,0,925,#DIV/0!
BRAND 32,PRODUCT 585,6348,6586,0.037492124
BRAND 32,PRODUCT 586,0,6438,#DIV/0!
BRAND 32,PRODUCT 587,0,1099,#DIV/0!
BRAND 32,PRODUCT 588,0,2319,#DIV/0!
BRAND 32,PRODUCT 589,4042,5107,0.263483424
BRAND 32,PRODUCT 590,525,397,-0.243809524
BRAND 32,PRODUCT 591,632,269,-0.574367089
BRAND 32,PRODUCT 592,0,17,#DIV/0!
BRAND 32,PRODUCT 593,714,0,-1
BRAND 32,PRODUCT 594,8397,0,-1
BRAND 32,PRODUCT 595,1967,0,-1
BRAND 33,PRODUCT 596,9056,9497,0.048696996
BRAND 33,PRODUCT 597,2941,3341,0.13600816
BRAND 33,PRODUCT 598,3850,3582,-0.06961039
BRAND 33,PRODUCT 599,8290,8638,0.041978287
BRAND 33,PRODUCT 600,5362,5573,0.039350988
BRAND 33,PRODUCT 601,3882,3281,-0.154817105
BRAND 33,PRODUCT 602,3665,3372,-0.07994543
BRAND 33,PRODUCT 603,7281,8842,0.214393627
BRAND 33,PRODUCT 604,3095,3760,0.214862682
BRAND 33,PRODUCT 605,1655,1547,-0.065256798
BRAND 33,PRODUCT 606,6783,6330,-0.066784609
BRAND 33,PRODUCT 607,1806,3,-0.99833887
BRAND 33,PRODUCT 608,2072,1308,-0.368725869
BRAND 33,PRODUCT 609,2868,2173,-0.242329149
BRAND 33,PRODUCT 610,1624,0,-1
BRAND 33,PRODUCT 611,1083,0,-1
BRAND 33,PRODUCT 612,1383,0,-1
BRAND 34,PRODUCT 613,22,13,-0.409090909
BRAND 34,PRODUCT 614,0,44,#DIV/0!
BRAND 34,PRODUCT 615,0,128,#DIV/0!
BRAND 34,PRODUCT 616,26368,21274,-0.193188714
BRAND 34,PRODUCT 617,14130,12390,-0.123142251
BRAND 34,PRODUCT 618,16762,13672,-0.184345543
BRAND 34,PRODUCT 619,2,3,0.5
BRAND 34,PRODUCT 620,9238,5557,-0.398462871
BRAND 34,PRODUCT 621,3296,6001,0.820691748
BRAND 34,PRODUCT 622,102345,86862,-0.151282427
BRAND 34,PRODUCT 623,9794,8147,-0.168164182
BRAND 34,PRODUCT 624,11987,6134,-0.488278969
BRAND 34,PRODUCT 625,18070,13962,-0.227338129
BRAND 34,PRODUCT 626,9900,7834,-0.208686869
BRAND 34,PRODUCT 627,12715,9815,-0.228077074
BRAND 34,PRODUCT 628,25636,14649,-0.428577001
BRAND 34,PRODUCT 629,13285,9126,-0.313059842
BRAND 34,PRODUCT 630,18675,9728,-0.479089692
BRAND 34,PRODUCT 631,20350,16818,-0.173562654
BRAND 34,PRODUCT 632,16834,16011,-0.048889153
BRAND 34,PRODUCT 633,8171,7837,-0.04087627
BRAND 34,PRODUCT 634,116424,104051,-0.106275338
BRAND 34,PRODUCT 635,15950,14778,-0.073479624
BRAND 34,PRODUCT 636,6654,7358,0.105801022
BRAND 34,PRODUCT 637,15265,9766,-0.360235834
BRAND 34,PRODUCT 638,23532,20092,-0.14618392
BRAND 34,PRODUCT 639,16181,7902,-0.511649465
BRAND 34,PRODUCT 640,17419,9538,-0.452436994
BRAND 34,PRODUCT 641,19712,10445,-0.470119724
BRAND 34,PRODUCT 642,64,0,-1
BRAND 34,PRODUCT 643,3,0,-1
BRAND 35,PRODUCT 644,18,12,-0.333333333
BRAND 36,PRODUCT 645,255,66,-0.741176471
BRAND 37,PRODUCT 646,8,0,-1
BRAND 37,PRODUCT 647,6,0,-1
BRAND 37,PRODUCT 648,354,0,-1
BRAND 38,PRODUCT 649,4732,4237,-0.104606932
BRAND 38,PRODUCT 650,3980,3196,-0.196984925
BRAND 38,PRODUCT 651,4628,3721,-0.195980985
BRAND 38,PRODUCT 652,6118,4151,-0.321510297
BRAND 38,PRODUCT 653,5,0,-1
BRAND 39,PRODUCT 654,4359,4629,0.061940812
BRAND 39,PRODUCT 655,4283,4411,0.029885594
BRAND 39,PRODUCT 656,7402,8011,0.082275061
BRAND 39,PRODUCT 657,5055,5074,0.003758655
BRAND 39,PRODUCT 658,3303,3264,-0.011807448
BRAND 39,PRODUCT 659,2856,3095,0.083683473
BRAND 39,PRODUCT 660,9427,9518,0.009653124
BRAND 39,PRODUCT 661,3701,3820,0.032153472
BRAND 39,PRODUCT 662,8,0,-1
BRAND 40,PRODUCT 663,2630,2071,-0.212547529
BRAND 40,PRODUCT 664,2294,2192,-0.044463819
BRAND 40,PRODUCT 665,10002,9109,-0.089282144
BRAND 40,PRODUCT 666,5566,4947,-0.111210923
BRAND 40,PRODUCT 667,1931,0,-1
BRAND 41,PRODUCT 668,66,145,1.196969697
BRAND 41,PRODUCT 669,3225,3137,-0.027286822
BRAND 42,PRODUCT 670,23952,22472,-0.061790247
BRAND 42,PRODUCT 671,4411,4224,-0.042394015
BRAND 42,PRODUCT 672,1806,1983,0.098006645
BRAND 42,PRODUCT 673,5270,4545,-0.137571157
BRAND 42,PRODUCT 674,1462,1550,0.060191518
BRAND 42,PRODUCT 675,2144,1311,-0.388526119
BRAND 43,PRODUCT 676,0,7216,#DIV/0!
BRAND 43,PRODUCT 677,0,834,#DIV/0!
BRAND 43,PRODUCT 678,0,3579,#DIV/0!
BRAND 43,PRODUCT 679,0,5906,#DIV/0!
BRAND 43,PRODUCT 680,0,5410,#DIV/0!
BRAND 43,PRODUCT 681,2738,2693,-0.016435354
BRAND 43,PRODUCT 682,2913,2247,-0.228630278
BRAND 43,PRODUCT 683,4267,3585,-0.159831263
BRAND 43,PRODUCT 684,0,5083,#DIV/0!
BRAND 43,PRODUCT 685,0,5118,#DIV/0!
BRAND 43,PRODUCT 686,0,444,#DIV/0!
BRAND 43,PRODUCT 687,0,6817,#DIV/0!
BRAND 43,PRODUCT 688,0,9879,#DIV/0!
BRAND 43,PRODUCT 689,179,1,-0.994413408
BRAND 43,PRODUCT 690,0,7204,#DIV/0!
BRAND 43,PRODUCT 691,0,12108,#DIV/0!
BRAND 43,PRODUCT 692,16809,5734,-0.658873223
BRAND 43,PRODUCT 693,0,5651,#DIV/0!
BRAND 43,PRODUCT 694,3689,3201,-0.132285172
BRAND 43,PRODUCT 695,0,25920,#DIV/0!
BRAND 43,PRODUCT 696,37025,18159,-0.509547603
BRAND 43,PRODUCT 697,0,9056,#DIV/0!
BRAND 43,PRODUCT 698,11328,4401,-0.611493644
BRAND 43,PRODUCT 699,3260,2932,-0.100613497
BRAND 43,PRODUCT 700,0,1162,#DIV/0!
BRAND 43,PRODUCT 701,0,10077,#DIV/0!
BRAND 43,PRODUCT 702,0,1599,#DIV/0!
BRAND 43,PRODUCT 703,1577,1533,-0.027901078
BRAND 43,PRODUCT 704,1196,1118,-0.065217391
BRAND 43,PRODUCT 705,1496,1281,-0.143716578
BRAND 43,PRODUCT 706,795,543,-0.316981132
BRAND 43,PRODUCT 707,777,600,-0.227799228
BRAND 43,PRODUCT 708,0,2024,#DIV/0!
BRAND 43,PRODUCT 709,0,1422,#DIV/0!
BRAND 43,PRODUCT 710,0,1910,#DIV/0!
BRAND 43,PRODUCT 711,0,1314,#DIV/0!
BRAND 43,PRODUCT 712,817,978,0.197062424
BRAND 43,PRODUCT 713,1389,1805,0.29949604
BRAND 43,PRODUCT 714,143,341,1.384615385
BRAND 43,PRODUCT 715,2309,2737,0.185361628
BRAND 43,PRODUCT 716,1078,1518,0.408163265
BRAND 43,PRODUCT 717,315,402,0.276190476
BRAND 43,PRODUCT 718,223,3,-0.986547085
BRAND 43,PRODUCT 719,205,2,-0.990243902
BRAND 43,PRODUCT 720,1875,981,-0.4768
BRAND 43,PRODUCT 721,2112,1048,-0.503787879
BRAND 43,PRODUCT 722,1880,658,-0.65
BRAND 43,PRODUCT 723,1523,6,-0.996060407
BRAND 43,PRODUCT 724,2242,1537,-0.314451383
BRAND 43,PRODUCT 725,1377,10,-0.992737836
BRAND 43,PRODUCT 726,0,6945,#DIV/0!
BRAND 43,PRODUCT 727,5561,9,-0.998381586
BRAND 43,PRODUCT 728,764,4,-0.994764398
BRAND 43,PRODUCT 729,776,16,-0.979381443
BRAND 43,PRODUCT 730,1495,10,-0.993311037
BRAND 43,PRODUCT 731,1074,11,-0.989757914
BRAND 43,PRODUCT 732,2051,12,-0.994149196
BRAND 43,PRODUCT 733,2169,6,-0.997233748
BRAND 43,PRODUCT 734,1307,11,-0.99158378
BRAND 43,PRODUCT 735,0,3910,#DIV/0!
BRAND 43,PRODUCT 736,6928,1,-0.999855658
BRAND 43,PRODUCT 737,416,8,-0.980769231
BRAND 43,PRODUCT 738,0,2175,#DIV/0!
BRAND 43,PRODUCT 739,0,3870,#DIV/0!
BRAND 43,PRODUCT 740,0,3010,#DIV/0!
BRAND 43,PRODUCT 741,0,2528,#DIV/0!
BRAND 43,PRODUCT 742,2126,3,-0.998588899
BRAND 43,PRODUCT 743,1471,822,-0.441196465
BRAND 43,PRODUCT 744,8283,7956,-0.03947845
BRAND 43,PRODUCT 745,9781,6928,-0.291687966
BRAND 43,PRODUCT 746,5031,4154,-0.174319221
BRAND 43,PRODUCT 747,4746,4481,-0.055836494
BRAND 43,PRODUCT 748,6965,39,-0.994400574
BRAND 43,PRODUCT 749,7080,6707,-0.052683616
BRAND 43,PRODUCT 750,4378,1,-0.999771585
BRAND 43,PRODUCT 751,3930,6892,0.753689567
BRAND 43,PRODUCT 752,0,4783,#DIV/0!
BRAND 43,PRODUCT 753,0,525,#DIV/0!
BRAND 43,PRODUCT 754,3193,3245,0.016285625
BRAND 43,PRODUCT 755,0,830,#DIV/0!
BRAND 43,PRODUCT 756,0,6091,#DIV/0!
BRAND 43,PRODUCT 757,317,1,-0.996845426
BRAND 43,PRODUCT 758,2455,4153,0.691649695
BRAND 43,PRODUCT 759,1865,1032,-0.446648794
BRAND 43,PRODUCT 760,827,2,-0.99758162
BRAND 43,PRODUCT 761,0,510,#DIV/0!
BRAND 43,PRODUCT 762,1043,0,-1
BRAND 43,PRODUCT 763,10801,0,-1
BRAND 43,PRODUCT 764,7179,0,-1
BRAND 43,PRODUCT 765,7981,0,-1
BRAND 43,PRODUCT 766,4468,0,-1
BRAND 43,PRODUCT 767,5415,0,-1
BRAND 43,PRODUCT 768,9634,0,-1
BRAND 43,PRODUCT 769,4954,0,-1
BRAND 43,PRODUCT 770,4853,0,-1
BRAND 43,PRODUCT 771,4920,0,-1
BRAND 43,PRODUCT 772,6034,0,-1
BRAND 43,PRODUCT 773,2,0,-1
BRAND 43,PRODUCT 774,6,0,-1
BRAND 43,PRODUCT 775,8,0,-1
BRAND 44,PRODUCT 776,1,1,0
BRAND 45,PRODUCT 777,4722,4340,-0.080897925
BRAND 45,PRODUCT 778,22404,20997,-0.062801285
BRAND 45,PRODUCT 779,6142,4442,-0.276782807
BRAND 45,PRODUCT 780,10928,7407,-0.322199854
BRAND 46,PRODUCT 781,533,49,-0.908067542
BRAND 46,PRODUCT 782,201,59,-0.706467662
BRAND 46,PRODUCT 783,200,208,0.04
BRAND 46,PRODUCT 784,92,31,-0.663043478
BRAND 46,PRODUCT 785,2281,1586,-0.304690925
BRAND 47,PRODUCT 786,4022,4463,0.109646942
BRAND 47,PRODUCT 787,5446,5733,0.052699229
BRAND 47,PRODUCT 788,0,3046,#DIV/0!
BRAND 47,PRODUCT 789,5490,4661,-0.151001821
BRAND 47,PRODUCT 790,6863,6805,-0.008451115
BRAND 47,PRODUCT 791,0,1679,#DIV/0!
BRAND 47,PRODUCT 792,3106,4412,0.420476497
BRAND 47,PRODUCT 793,0,1631,#DIV/0!
BRAND 47,PRODUCT 794,4489,4909,0.093562041
BRAND 47,PRODUCT 795,5561,4722,-0.150872145
BRAND 47,PRODUCT 796,10133,8808,-0.13076088
BRAND 47,PRODUCT 797,3478,3261,-0.062392179
BRAND 47,PRODUCT 798,8,0,-1
BRAND 47,PRODUCT 799,2679,0,-1
BRAND 47,PRODUCT 800,3,0,-1
BRAND 47,PRODUCT 801,16,0,-1
BRAND 48,PRODUCT 802,573,2,-0.996509599
BRAND 48,PRODUCT 803,0,1110,#DIV/0!
BRAND 48,PRODUCT 804,0,1489,#DIV/0!
BRAND 48,PRODUCT 805,0,1517,#DIV/0!
BRAND 48,PRODUCT 806,3555,4284,0.205063291
BRAND 48,PRODUCT 807,2980,3088,0.036241611
BRAND 48,PRODUCT 808,1374,1228,-0.106259098
BRAND 48,PRODUCT 809,1933,1650,-0.146404553
BRAND 48,PRODUCT 810,1379,1348,-0.022480058
BRAND 48,PRODUCT 811,803,1,-0.99875467
BRAND 48,PRODUCT 812,1983,2038,0.027735754
BRAND 48,PRODUCT 813,3671,3525,-0.03977118
BRAND 48,PRODUCT 814,3137,3552,0.132291999
BRAND 48,PRODUCT 815,1806,1997,0.105758583
BRAND 48,PRODUCT 816,1594,1602,0.005018821
BRAND 48,PRODUCT 817,0,1557,#DIV/0!
BRAND 48,PRODUCT 818,878,1,-0.998861048
BRAND 48,PRODUCT 819,3,0,-1
BRAND 48,PRODUCT 820,1109,0,-1
BRAND 48,PRODUCT 821,1102,0,-1
BRAND 48,PRODUCT 822,1048,0,-1
BRAND 48,PRODUCT 823,1333,0,-1
BRAND 48,PRODUCT 824,636,0,-1
BRAND 49,PRODUCT 825,3786,3150,-0.167987322
BRAND 49,PRODUCT 826,6528,6512,-0.00245098
BRAND 49,PRODUCT 827,1726,1297,-0.248551564
BRAND 49,PRODUCT 828,688,444,-0.354651163
BRAND 49,PRODUCT 829,832,859,0.032451923
BRAND 49,PRODUCT 830,13821,12425,-0.101005716
BRAND 49,PRODUCT 831,11691,10579,-0.095115901
BRAND 49,PRODUCT 832,2333,1603,-0.312901843
BRAND 49,PRODUCT 833,0,339,#DIV/0!
BRAND 49,PRODUCT 834,4418,4115,-0.068583069
BRAND 49,PRODUCT 835,3151,3104,-0.0149159
BRAND 50,PRODUCT 836,35,12,-0.657142857
BRAND 50,PRODUCT 837,105,111,0.057142857
BRAND 50,PRODUCT 838,7817,7337,-0.061404631
BRAND 50,PRODUCT 839,11412,9262,-0.188398177
BRAND 50,PRODUCT 840,16,0,-1
BRAND 50,PRODUCT 841,315,0,-1
BRAND 51,PRODUCT 842,10,4,-0.6
BRAND 52,PRODUCT 843,2746,1294,-0.528769119
BRAND 52,PRODUCT 844,1356,1010,-0.255162242
BRAND 52,PRODUCT 845,4245,2153,-0.492815077
BRAND 53,PRODUCT 846,0,234,#DIV/0!
BRAND 53,PRODUCT 847,1137,572,-0.496921724
BRAND 54,PRODUCT 848,2213,1423,-0.356981473
BRAND 55,PRODUCT 849,1127,2082,0.847382431
BRAND 55,PRODUCT 850,2756,3188,0.156748911
BRAND 55,PRODUCT 851,949,774,-0.184404636
BRAND 55,PRODUCT 852,820,1248,0.52195122
BRAND 56,PRODUCT 853,305,812,1.662295082
BRAND 56,PRODUCT 854,1071,1042,-0.027077498
BRAND 56,PRODUCT 855,181,177,-0.022099448
BRAND 56,PRODUCT 856,0,450,#DIV/0!
BRAND 56,PRODUCT 857,1145,1124,-0.018340611
BRAND 56,PRODUCT 858,918,1101,0.199346405
BRAND 56,PRODUCT 859,1057,1257,0.189214759
BRAND 56,PRODUCT 860,1403,1894,0.349964362
BRAND 56,PRODUCT 861,120,6,-0.95
BRAND 56,PRODUCT 862,248,594,1.39516129
BRAND 56,PRODUCT 863,320,0,-1
BRAND 57,PRODUCT 864,48515,51139,0.054086365
BRAND 57,PRODUCT 865,15139,14324,-0.053834467
BRAND 57,PRODUCT 866,22283,19812,-0.110891711
BRAND 57,PRODUCT 867,11629,10450,-0.10138447
BRAND 57,PRODUCT 868,4472,9,-0.997987478
BRAND 57,PRODUCT 869,0,5814,#DIV/0!
BRAND 57,PRODUCT 870,0,5547,#DIV/0!
BRAND 58,PRODUCT 871,23213,23266,0.002283203
BRAND 58,PRODUCT 872,11775,12785,0.085774947
BRAND 58,PRODUCT 873,48272,50981,0.05611949
BRAND 58,PRODUCT 874,4492,125,-0.972172752
BRAND 59,PRODUCT 875,244,13,-0.946721311
BRAND 59,PRODUCT 876,17,9,-0.470588235
BRAND 59,PRODUCT 877,159,7,-0.955974843
BRAND 59,PRODUCT 878,17,4,-0.764705882
BRAND 59,PRODUCT 879,25,1,-0.96
BRAND 59,PRODUCT 880,14,0,-1
BRAND 59,PRODUCT 881,38,0,-1
BRAND 59,PRODUCT 882,6,0,-1
BRAND 60,PRODUCT 883,1610,2033,0.262732919
BRAND 60,PRODUCT 884,217,158,-0.271889401
BRAND 60,PRODUCT 885,266,1255,3.718045113
BRAND 60,PRODUCT 886,98,812,7.285714286
BRAND 60,PRODUCT 887,673,1981,1.943536404
BRAND 60,PRODUCT 888,212,1770,7.349056604
BRAND 60,PRODUCT 889,28789,34229,0.188961062
BRAND 60,PRODUCT 890,9729,11011,0.131770994
BRAND 60,PRODUCT 891,437,68,-0.844393593
BRAND 60,PRODUCT 892,1053,780,-0.259259259
BRAND 60,PRODUCT 893,541,390,-0.279112754
BRAND 60,PRODUCT 894,18,4,-0.777777778
BRAND 60,PRODUCT 895,9,14,0.555555556
BRAND 60,PRODUCT 896,16,1,-0.9375
BRAND 60,PRODUCT 897,60,35,-0.416666667
BRAND 60,PRODUCT 898,33,14,-0.575757576
BRAND 60,PRODUCT 899,24,8,-0.666666667
BRAND 60,PRODUCT 900,51,24,-0.529411765
BRAND 60,PRODUCT 901,5,35,6
BRAND 60,PRODUCT 902,2,64,31
BRAND 60,PRODUCT 903,69,0,-1
BRAND 60,PRODUCT 904,32,0,-1
BRAND 60,PRODUCT 905,1,0,-1
BRAND 60,PRODUCT 906,12,0,-1
BRAND 61,PRODUCT 907,3438,3254,-0.053519488
BRAND 61,PRODUCT 908,9699,10098,0.041138262
BRAND 61,PRODUCT 909,5094,5471,0.074008638
BRAND 61,PRODUCT 910,3572,3,-0.999160134
BRAND 61,PRODUCT 911,5310,6579,0.238983051
BRAND 61,PRODUCT 912,0,886,#DIV/0!
BRAND 61,PRODUCT 913,1904,0,-1
BRAND 61,PRODUCT 914,165,0,-1
BRAND 61,PRODUCT 915,16,0,-1
BRAND 61,PRODUCT 916,2964,0,-1
BRAND 61,PRODUCT 917,5,0,-1
BRAND 62,PRODUCT 918,14626,14651,0.001709285
BRAND 62,PRODUCT 919,17451,16116,-0.076499914
BRAND 62,PRODUCT 920,9416,9278,-0.014655905
BRAND 62,PRODUCT 921,9603,9179,-0.044152869
BRAND 62,PRODUCT 922,8124,6193,-0.237690793
BRAND 62,PRODUCT 923,3780,3444,-0.088888889
BRAND 62,PRODUCT 924,2926,2500,-0.145591251
BRAND 62,PRODUCT 925,16524,15014,-0.091382232
BRAND 62,PRODUCT 926,8491,8911,0.049464138
BRAND 62,PRODUCT 927,1037,1045,0.007714561
BRAND 62,PRODUCT 928,2128,1894,-0.109962406
BRAND 62,PRODUCT 929,1430,1503,0.051048951
BRAND 62,PRODUCT 930,0,1510,#DIV/0!
BRAND 62,PRODUCT 931,1832,2136,0.165938865
BRAND 63,PRODUCT 932,2427,1942,-0.199835187
BRAND 63,PRODUCT 933,233,188,-0.193133047
BRAND 63,PRODUCT 934,35,21,-0.4
BRAND 63,PRODUCT 935,88,15,-0.829545455
BRAND 63,PRODUCT 936,2276,2492,0.094903339
BRAND 63,PRODUCT 937,141,191,0.354609929
BRAND 63,PRODUCT 938,1323,1011,-0.235827664
BRAND 63,PRODUCT 939,244,244,0
BRAND 63,PRODUCT 940,1813,1036,-0.428571429
BRAND 63,PRODUCT 941,146,100,-0.315068493
BRAND 63,PRODUCT 942,1873,1866,-0.00373732
BRAND 63,PRODUCT 943,7135,5190,-0.27259986
BRAND 63,PRODUCT 944,1159,1004,-0.133735979
BRAND 63,PRODUCT 945,3519,2059,-0.414890594
BRAND 63,PRODUCT 946,6574,5055,-0.231061758
BRAND 63,PRODUCT 947,6107,4533,-0.257737023
BRAND 63,PRODUCT 948,8093,5231,-0.353638947
BRAND 63,PRODUCT 949,438,449,0.025114155
BRAND 63,PRODUCT 950,3001,2502,-0.166277907
BRAND 63,PRODUCT 951,4348,3303,-0.240340386
BRAND 63,PRODUCT 952,1168,1461,0.250856164
BRAND 63,PRODUCT 953,6496,3220,-0.504310345
BRAND 63,PRODUCT 954,0,320,#DIV/0!
BRAND 63,PRODUCT 955,1784,1758,-0.014573991
BRAND 63,PRODUCT 956,13885,9601,-0.30853439
BRAND 63,PRODUCT 957,146,147,0.006849315
BRAND 63,PRODUCT 958,771,874,0.133592737
BRAND 63,PRODUCT 959,587,456,-0.223168654
BRAND 63,PRODUCT 960,30,4,-0.866666667
BRAND 63,PRODUCT 961,345,205,-0.405797101
BRAND 63,PRODUCT 962,2375,1979,-0.166736842
BRAND 63,PRODUCT 963,116,60,-0.482758621
BRAND 63,PRODUCT 964,60,56,-0.066666667
BRAND 63,PRODUCT 965,1609,1132,-0.296457427
BRAND 63,PRODUCT 966,1737,1194,-0.312607945
BRAND 63,PRODUCT 967,9,11,0.222222222
BRAND 63,PRODUCT 968,786,500,-0.363867684
BRAND 63,PRODUCT 969,176,611,2.471590909
BRAND 63,PRODUCT 970,540,1601,1.964814815
BRAND 63,PRODUCT 971,1404,1327,-0.054843305
BRAND 63,PRODUCT 972,413,1296,2.138014528
BRAND 63,PRODUCT 973,350,889,1.54
BRAND 63,PRODUCT 974,524,1639,2.127862595
BRAND 63,PRODUCT 975,29,20,-0.310344828
BRAND 63,PRODUCT 976,423,313,-0.260047281
BRAND 63,PRODUCT 977,170,28,-0.835294118
BRAND 63,PRODUCT 978,0,15,#DIV/0!
BRAND 63,PRODUCT 979,523,593,0.133843212
BRAND 63,PRODUCT 980,208,338,0.625
BRAND 63,PRODUCT 981,201,0,-1
BRAND 63,PRODUCT 982,216,0,-1
BRAND 63,PRODUCT 983,3,0,-1
BRAND 63,PRODUCT 984,452,0,-1
BRAND 63,PRODUCT 985,159,0,-1
BRAND 63,PRODUCT 986,9,0,-1
BRAND 63,PRODUCT 987,208,0,-1
BRAND 64,PRODUCT 988,0,6981,#DIV/0!
BRAND 64,PRODUCT 989,0,5131,#DIV/0!
BRAND 64,PRODUCT 990,0,5569,#DIV/0!
BRAND 64,PRODUCT 991,0,3072,#DIV/0!
BRAND 64,PRODUCT 992,0,5817,#DIV/0!
BRAND 64,PRODUCT 993,0,12663,#DIV/0!
BRAND 64,PRODUCT 994,0,9673,#DIV/0!
BRAND 64,PRODUCT 995,0,15873,#DIV/0!
BRAND 64,PRODUCT 996,10066,10263,0.019570833
BRAND 64,PRODUCT 997,730,772,0.057534247
BRAND 64,PRODUCT 998,823,855,0.038882139
BRAND 64,PRODUCT 999,9877,6,-0.999392528
BRAND 64,PRODUCT 1000,17662,24,-0.99864115
BRAND 64,PRODUCT 1001,12763,67,-0.994750451
BRAND 64,PRODUCT 1002,5183,8,-0.998456492
BRAND 64,PRODUCT 1003,3097,2,-0.999354214
BRAND 64,PRODUCT 1004,6659,10,-0.998498273
BRAND 64,PRODUCT 1005,4999,0,-1
BRAND 64,PRODUCT 1006,5963,0,-1
BRAND 65,PRODUCT 1007,4,2,-0.5
BRAND 65,PRODUCT 1008,17,887,51.17647059
BRAND 65,PRODUCT 1009,1935,1577,-0.18501292
BRAND 65,PRODUCT 1010,2220,2132,-0.03963964
BRAND 65,PRODUCT 1011,1496,1694,0.132352941
BRAND 65,PRODUCT 1012,1217,1249,0.026294166
BRAND 65,PRODUCT 1013,1178,1308,0.110356537
BRAND 65,PRODUCT 1014,2943,2630,-0.10635406
BRAND 65,PRODUCT 1015,2809,2611,-0.070487718
BRAND 65,PRODUCT 1016,758,944,0.245382586
